N,P,K,temperature,humidity,ph,rainfall,label,month,soil_type
4.0,14.0,41.0,19.8514,89.8073,6.4302,102.8186,pomegranate,2,sandy
49.0,68.0,22.0,28.57,61.53,7.13,63.5,blackgram,6,clay
98.0,26.0,49.0,27.29,90.53,6.13,23.5,muskmelon,2,sandy
31.0,11.0,45.0,24.84,86.89,6.03,107.64,pomegranate,2,sandy
136.9759,85.4896,48.0,37.0949,47.9935,6.4361,189.055,barley,10,alluvial
37.0,56.0,25.0,22.0559,19.6038,5.7748,126.7265,kidneybeans,10,loamy
114.0,27.0,28.0,24.9945,57.9325,7.1628,192.8737,coffee,6,laterite
7.6414,58.5654,19.7932,29.4671,43.8634,4.4313,53.9755,mothbeans,6,sandy
96.0,41.0,40.0,23.5838,72.0042,6.0901,190.4238,jute,6,alluvial
104.0,25.0,55.0,29.812,90.3688,6.1238,22.6877,muskmelon,2,sandy
35.0,118.0,107.0,29.77,85.7,6.41,69.66,rice,7,clay
118.0367,33.3717,29.9267,24.7934,65.7724,6.6424,163.1227,coffee,6,laterite
93.1103,49.2889,40.4715,17.9725,57.763,5.8281,294.8707,soybean,6,black
31.0,121.0,201.0,23.16,90.34,5.73,110.71,apple,1,loamy
119.0,19.0,55.0,25.19,83.45,6.82,46.87,watermelon,2,sandy
79.0,45.0,20.0,23.81,59.25,5.72,89.96,maize,6,alluvial
36.0,29.0,112.0,36.65,60.28,6.83,58.79,rice,7,clay
23.8507,25.9516,27.0726,20.8123,44.3789,6.4506,178.4203,barley,10,alluvial
9.0,25.0,41.0,24.82,91.91,5.97,109.29,pomegranate,2,sandy
18.3922,105.3911,193.0871,30.2741,25.5505,6.4952,239.3763,sugarcane,2,alluvial
102.7222,101.3604,36.7877,30.7038,79.5691,5.7727,261.6702,sugarcane,2,alluvial
35.0,71.0,17.0,29.8929,66.3538,6.9319,198.1403,pigeonpeas,6,alluvial
69.0,67.0,52.0,27.72,94.44,6.83,82.83,papaya,3,alluvial
27.0,57.0,24.0,27.3353,43.358,6.0919,142.3304,pigeonpeas,6,alluvial
114.0,8.0,52.0,29.34,94.55,6.42,28.23,muskmelon,2,sandy
20.0,60.0,25.0,27.33,69.09,6.73,61.19,blackgram,6,clay
77.0,36.0,23.0,24.7142,56.7343,6.6487,88.4536,maize,6,alluvial
106.3033,26.3791,163.071,17.0779,69.081,7.7041,180.7961,soybean,6,black
4.0,40.0,21.0,28.7973,80.4574,6.7256,44.3007,mungbean,3,sandy
9.0,10.0,10.0,22.36,93.52,6.01,101.52,orange,7,loamy
63.0,92.0,56.0,22.06,66.07,7.18,253.29,wheat,10,alluvial
44.0,57.0,53.0,42.305,90.5143,6.9317,74.8768,papaya,3,alluvial
67.0,47.0,44.0,26.73,81.79,7.87,280.4,rice,7,clay
73.0,45.0,21.0,24.6053,73.5887,6.6368,96.592,maize,6,alluvial
50.0,98.0,96.0,32.85,24.65,8.71,119.75,sugarcane,2,alluvial
17.0,30.0,27.0,29.03,90.79,5.89,205.57,coconut,1,sandy
75.0,36.0,44.0,23.2808,74.2761,6.6133,153.7447,jute,6,alluvial
54.364,65.0553,185.235,30.2104,60.2763,7.7577,212.3108,sugarcane,2,alluvial
12.6398,29.6398,38.0806,20.4391,90.9461,6.3913,108.4582,pomegranate,2,sandy
128.0,46.0,91.0,39.13,88.54,6.01,133.51,wheat,10,alluvial
108.0,24.0,31.0,24.1283,56.1811,6.4319,147.2758,coffee,6,laterite
93.0,41.0,17.0,25.62,66.5,6.05,105.47,maize,6,alluvial
132.0817,44.4592,82.2909,27.8199,22.5082,7.3517,80.6693,sugarcane,2,alluvial
29.0953,13.6984,6.3492,14.2229,91.4692,7.4451,110.7145,orange,7,loamy
22.0,26.0,38.0,22.92,85.13,6.99,110.24,pomegranate,2,sandy
8.0,120.0,196.0,24.07,82.66,6.05,69.82,grapes,1,loamy
94.0,76.0,187.0,21.89,30.76,5.23,252.91,wheat,10,alluvial
38.0,135.0,203.0,23.7608,93.6611,5.9671,100.8274,apple,1,loamy
59.0,62.0,83.0,18.5767,19.2201,8.1044,72.9494,chickpea,10,sandy
45.2184,37.4262,193.0,31.1901,52.8393,6.9002,205.2693,wheat,10,alluvial
60.4178,63.4178,52.0,43.4093,92.9112,6.6309,108.5991,papaya,3,alluvial
0.0,49.0,18.0,29.6836,87.936,6.9901,41.8249,mungbean,3,sandy
22.0,91.0,9.0,28.94,67.43,8.25,103.39,wheat,10,alluvial
95.0,8.0,18.0,27.81,68.2,8.73,126.23,barley,10,alluvial
23.0,58.0,19.0,24.17,58.25,5.24,59.19,mothbeans,6,sandy
3.0,56.8566,18.7133,26.9837,50.6449,8.9026,53.6218,mothbeans,6,sandy
34.0,56.0,17.0,33.4127,35.4291,4.5482,139.6703,pigeonpeas,6,alluvial
29.9779,141.0221,201.3702,31.699,83.3744,6.044,66.5029,grapes,1,loamy
69.2062,65.9401,1.0,29.3076,46.3762,6.2323,84.9345,barley,10,alluvial
3.6831,33.7559,32.1221,31.6987,51.4353,5.7933,92.6705,mango,2,loamy
38.0,72.0,21.0,28.2342,49.4421,5.9021,186.5009,pigeonpeas,6,alluvial
67.0,45.0,38.0,22.7279,82.1707,7.3004,260.8875,rice,7,clay
71.0,54.0,16.0,22.6136,63.6907,5.7499,87.7595,maize,6,alluvial
59.0,58.0,149.0,15.64,79.14,4.85,164.48,cotton,5,black
90.593,84.5174,54.1105,27.791,83.3554,5.8772,96.5963,banana,3,clay
7.0,11.0,32.0,29.259,95.1129,5.5422,184.7624,coconut,1,sandy
86.0,97.0,65.0,17.53,89.48,7.2,108.42,maize,6,alluvial
106.0,49.0,24.0,23.04,76.47,6.98,90.65,cotton,5,black
82.0,24.0,33.0,26.54,67.1,6.81,120.65,coffee,6,laterite
107.0,10.0,49.0,25.831,89.0023,6.7577,45.2485,watermelon,2,sandy
24.0,67.0,22.0,20.12,22.9,5.62,104.63,kidneybeans,10,loamy
39.0,114.0,115.0,29.5,44.84,7.36,160.67,sugarcane,2,alluvial
16.2003,85.5004,158.5995,16.0369,26.246,6.917,255.0045,wheat,10,alluvial
50.0455,26.3636,27.8182,21.6681,37.3161,6.2759,183.779,barley,10,alluvial
36.3589,61.6411,75.7282,18.0261,16.8391,7.5663,90.4919,chickpea,10,sandy
52.0,63.0777,19.0388,29.7153,68.236,6.9255,67.5808,blackgram,6,clay
62.6731,32.5279,101.5993,30.5403,20.9631,6.3505,170.5499,soybean,6,black
15.0,11.0,38.0,23.13,92.68,6.63,109.39,pomegranate,2,sandy
111.0,5.0,52.0,29.8843,94.0371,6.136,21.0001,muskmelon,2,sandy
15.5815,23.0,7.0326,22.6854,91.9016,6.8762,102.0711,orange,7,loamy
60.0,51.0,36.0,22.6966,82.8109,6.0283,256.9965,rice,7,clay
60.0,58.0,51.0,42.0721,92.922,6.8408,165.7413,papaya,3,alluvial
31.0,48.0,2.0,32.34,57.19,4.75,196.56,wheat,10,alluvial
3.0,18.0,31.0,31.6533,48.2066,6.3923,91.0975,mango,2,loamy
29.0,67.0,21.0,29.79,63.39,6.62,63.02,blackgram,6,clay
38.5683,22.7049,37.2732,22.2198,91.6248,6.1759,110.3087,pomegranate,2,sandy
94.0,77.0,173.0,33.86,68.16,7.85,203.62,barley,10,alluvial
26.0,73.0,140.0,15.31,31.6,7.12,150.0,maize,6,alluvial
118.6202,80.8139,108.9147,21.4056,32.6304,6.7165,244.2696,soybean,6,black
116.0,56.0,17.0,24.7125,77.7293,7.9791,85.2496,cotton,5,black
15.3523,18.6477,26.108,28.3429,92.1464,5.5837,145.5834,coconut,1,sandy
61.0,40.0,136.0,26.21,88.27,4.91,266.93,sugarcane,2,alluvial
128.1231,14.4541,72.0849,23.2124,33.7542,6.2001,248.5829,sugarcane,2,alluvial
83.0,21.0,28.0,25.5675,60.4924,7.4669,190.2258,coffee,6,laterite
13.4783,128.2608,205.0,22.5439,93.694,6.1984,116.7292,apple,1,loamy
21.0,23.0,42.0,19.54,90.3,6.9,104.37,pomegranate,2,sandy
11.0,36.0,31.0,27.92,51.78,6.48,100.26,mango,2,loamy
112.0,21.0,45.0,20.23,82.89,5.55,108.76,maize,6,alluvial
18.0,27.0,41.0,22.3651,92.3088,7.1753,104.8216,pomegranate,2,sandy
31.348,25.652,9.0,11.2323,93.4328,7.6487,102.485,orange,7,loamy
97.9654,8.0,51.0346,26.1355,86.5381,6.2587,49.4326,watermelon,2,sandy
2.0,112.0,190.0,29.96,44.8,7.38,271.09,barley,10,alluvial
57.0,58.0,77.0,18.73,17.58,7.98,81.2,chickpea,10,sandy
1.0,48.0,24.0,29.35,85.6,6.23,59.04,mungbean,3,sandy
28.0,69.0,16.0,29.7701,66.2933,6.5474,35.6967,lentil,10,loamy
5.6133,14.9337,10.9337,33.9695,91.6919,7.6504,118.6535,orange,7,loamy
42.171,49.1007,161.9157,36.1944,32.2584,8.0067,173.0269,barley,10,alluvial
24.0332,33.0332,34.9336,29.3332,54.7933,5.3428,100.7137,mango,2,loamy
36.0,125.0,196.0,37.4657,80.6597,6.1553,66.8387,grapes,1,loamy
18.0,125.0,203.0,22.44,91.59,6.16,102.56,apple,1,loamy
34.6591,41.2337,57.6818,31.5244,34.02,7.2569,127.5099,wheat,10,alluvial
19.0,53.0,22.0,27.864,80.4513,6.8529,42.8305,mungbean,3,sandy
102.0,46.0,19.0,22.7708,82.5993,6.631,81.4954,cotton,5,black
92.0,60.0,23.0,18.67,71.52,5.72,69.93,maize,6,alluvial
94.0,5.0,55.0,28.5855,91.8922,6.0857,26.8837,muskmelon,2,sandy
127.0,107.0,145.0,22.34,42.48,7.14,273.33,barley,10,alluvial
27.0,72.0,23.0,19.9293,21.8,5.9612,64.0277,kidneybeans,10,loamy
31.8793,113.6861,91.6136,39.1812,55.509,8.8143,161.3993,barley,10,alluvial
25.0,121.0,201.0,30.5073,82.7178,5.5942,70.082,grapes,1,loamy
0.8733,75.1644,17.2911,22.4229,65.7159,7.1373,48.1486,lentil,10,loamy
65.0,62.0,51.0,31.5324,90.8739,6.5116,207.0735,papaya,3,alluvial
11.0,36.0,33.0,35.99,52.2298,5.9799,95.3701,mango,2,loamy
21.0,63.0,17.0,25.09,68.18,6.56,41.45,lentil,10,loamy
114.0,27.0,48.0,27.82,93.04,6.53,26.32,muskmelon,2,sandy
69.3854,49.4583,20.6875,23.1411,71.9134,6.7229,105.6719,maize,6,alluvial
42.0,53.0,48.0,23.11,94.32,6.76,231.52,papaya,3,alluvial
85.0,21.0,52.0,29.628,90.1005,6.0751,23.6959,muskmelon,2,sandy
86.0,26.0,27.0,27.1314,52.8937,6.0812,192.428,coffee,6,laterite
31.5581,58.5581,15.0,27.6235,84.0491,6.9498,52.9197,mungbean,3,sandy
14.0,23.0,25.0,26.19,96.97,5.61,135.42,coconut,1,sandy
29.0,71.0,18.0,22.175,62.1387,6.4104,53.4662,lentil,10,loamy
27.0,71.0,23.0,23.4512,46.4891,7.1099,150.8704,pigeonpeas,6,alluvial
36.0,7.0,37.0,19.87,86.36,5.78,108.32,pomegranate,2,sandy
60.0,93.0,1.0,38.94,55.11,8.68,184.32,wheat,10,alluvial
82.0,18.0,48.0,29.1,94.17,6.16,26.71,muskmelon,2,sandy
21.0,31.0,32.0,35.39,51.43,5.25,90.3,mango,2,loamy
83.0,94.0,47.0,27.3987,81.1053,6.4694,112.1356,banana,3,clay
29.3595,54.2304,17.6405,28.9339,86.3472,6.4389,49.7739,mungbean,3,sandy
11.0,132.0,197.0,15.9905,81.2397,5.7343,74.402,grapes,1,loamy
102.0,11.0,47.0,27.9897,92.7803,6.5006,27.1494,muskmelon,2,sandy
93.0,80.0,21.0,27.1,61.66,5.26,280.93,soybean,6,black
36.0,67.0,77.0,18.3695,19.5638,7.1528,79.2636,chickpea,10,sandy
10.0,44.0,24.0,30.9926,43.0215,8.0344,58.276,mothbeans,6,sandy
60.0,55.0,45.0,21.41,83.33,5.94,287.58,rice,7,clay
24.0,44.0,17.0,29.86,80.03,6.67,50.66,mungbean,3,sandy
110.0,97.0,64.0,32.98,34.02,7.17,290.92,soybean,6,black
97.0,59.0,43.0,26.3593,84.044,6.2865,271.3586,rice,7,clay
74.0,72.0,47.0,29.44,88.39,4.56,261.0,sugarcane,2,alluvial
58.3113,60.5604,16.4591,22.8396,28.2448,7.5885,208.6897,barley,10,alluvial
93.0,81.0,50.0,27.7182,76.5785,6.0361,102.21,banana,3,clay
107.0,11.0,54.0,28.5905,91.3362,6.094,29.4401,muskmelon,2,sandy
28.0,145.0,202.0,19.2078,82.9043,6.4843,66.8311,grapes,1,loamy
105.0,30.0,50.0,25.2995,81.7753,6.3762,57.0415,watermelon,2,sandy
134.0,106.0,130.0,32.96,43.62,7.79,216.49,cotton,5,black
3.0,135.0122,202.0366,18.9186,81.0821,6.0781,71.2421,grapes,1,loamy
31.0,76.0,82.0,20.8243,17.8505,7.5994,79.2056,chickpea,10,sandy
33.0,143.0,204.0,21.13,91.96,5.81,122.54,apple,1,loamy
38.0,132.0,197.0,20.4209,81.5419,5.9311,66.9307,grapes,1,loamy
36.6994,56.4335,25.0,26.3296,44.0274,8.0794,69.034,mothbeans,6,sandy
3.0,18.0,31.0,31.6533,48.2066,6.3923,91.0975,mango,2,loamy
26.0,67.0,16.0,29.1071,67.9058,7.1762,67.8335,blackgram,6,clay
17.0,64.0,16.0,30.9776,32.2491,7.1618,180.7168,pigeonpeas,6,alluvial
31.0,75.0,18.0,15.4695,21.4395,5.8209,88.8895,kidneybeans,10,loamy
39.0,77.0,21.0,23.0,60.24,4.6,159.69,pigeonpeas,6,alluvial
96.014,24.648,45.676,29.6327,93.6677,6.1944,28.3898,muskmelon,2,sandy
84.0,55.0,38.0,26.8748,79.7873,6.9567,173.1017,jute,6,alluvial
9.0,38.0,25.0,34.5856,50.3404,5.4979,100.3061,mango,2,loamy
25.7251,59.6374,22.0,21.6962,21.9155,5.852,132.8041,kidneybeans,10,loamy
11.0,14.0,5.0,11.5032,94.8933,6.9464,115.5684,orange,7,loamy
100.0,15.8687,48.3771,29.6378,93.0826,6.3671,26.3334,muskmelon,2,sandy
106.4035,7.4157,198.8373,33.4246,67.6632,4.8411,161.9202,wheat,10,alluvial
8.0,26.0,26.0,25.55,91.64,5.7,212.87,coconut,1,sandy
15.0,6.0,41.0,19.0087,88.8377,6.8974,108.6794,pomegranate,2,sandy
68.0,69.4471,52.8942,28.1761,92.7546,6.8888,53.7674,papaya,3,alluvial
84.0,21.0,55.0,28.4702,94.7908,6.4907,21.0808,muskmelon,2,sandy
14.0,22.0,9.0,17.2494,91.1377,6.5432,112.5091,orange,7,loamy
136.0,36.0,20.0,23.1,84.86,6.93,71.3,cotton,5,black
21.0,63.0,17.0,15.7737,19.2303,5.98,108.3441,kidneybeans,10,loamy
91.0,84.0,52.0,29.1483,78.7102,6.3907,117.5368,banana,3,clay
111.0,5.0,47.0,28.0331,91.4736,6.2745,21.1792,muskmelon,2,sandy
96.0,86.0,51.0,29.9098,76.9896,6.2596,91.9999,banana,3,clay
112.0,73.0,48.0,29.2441,77.3202,5.7075,90.6673,banana,3,clay
80.0,77.0,49.0,26.0543,79.3965,5.5191,113.2297,banana,3,clay
67.0,41.0,40.0,25.8488,87.8166,7.3331,152.6194,jute,6,alluvial
17.0,59.0,17.0,18.42,23.43,5.69,132.98,kidneybeans,10,loamy
26.0,18.0,27.0,27.4591,92.9074,5.8361,142.143,coconut,1,sandy
95.0,30.0,52.0,29.48,90.34,6.64,26.04,muskmelon,2,sandy
117.2987,30.805,34.0,26.0011,51.974,6.7746,127.4986,coffee,6,laterite
83.0,12.3561,51.6439,29.3322,92.4025,6.2543,22.3873,muskmelon,2,sandy
90.0,50.0,44.0,26.9191,73.4891,6.2509,171.4704,jute,6,alluvial
36.0,57.0,16.0,28.6141,57.1422,8.2929,57.0289,mothbeans,6,sandy
4.0,20.0,41.0,24.27,93.8,6.54,104.54,pomegranate,2,sandy
100.015,80.0,52.0075,27.5383,77.2753,6.0494,110.3293,banana,3,clay
27.7461,79.0674,15.5596,18.3993,21.2536,5.7943,86.7173,kidneybeans,10,loamy
11.0,40.0,23.0,29.6125,63.0475,5.8043,50.1978,mothbeans,6,sandy
80.6608,11.4334,191.7125,31.0872,81.6389,8.4708,221.2375,wheat,10,alluvial
70.0,44.0,19.0,23.32,73.45,5.85,94.3,maize,6,alluvial
39.0,28.0,10.0,31.35,91.48,7.18,109.15,orange,7,loamy
32.0,138.0,197.0,9.5356,80.7311,5.9087,69.4412,grapes,1,loamy
39.0,65.0,53.0,35.3329,92.1151,6.5607,235.6134,papaya,3,alluvial
21.0,6.5596,40.8135,24.8133,89.6297,6.8761,106.9016,pomegranate,2,sandy
21.0,39.0,20.0,27.0618,52.3003,7.388,60.7458,mothbeans,6,sandy
4.0,69.0,19.0,19.251,47.7035,5.3744,149.0632,pigeonpeas,6,alluvial
29.9123,75.2749,81.6374,19.8012,18.0168,8.017,80.2179,chickpea,10,sandy
102.0,33.0,104.0,33.46,21.75,7.52,64.05,sugarcane,2,alluvial
110.0,39.0,18.0,24.548,75.3975,7.7663,63.8808,cotton,5,black
67.0,35.0,22.0,23.3055,63.2465,6.3857,108.7603,maize,6,alluvial
80.0,43.0,43.0,23.79,74.37,6.01,172.64,jute,6,alluvial
8.0,139.0,199.0,29.3695,81.54,6.3364,66.1344,grapes,1,loamy
21.0,72.0,17.0,31.5205,66.5586,7.5803,61.7106,blackgram,6,clay
78.8263,18.8263,42.2509,27.7089,44.8118,8.0287,256.6698,sugarcane,2,alluvial
30.0,61.0,18.0,27.1496,67.0285,6.159,52.5091,lentil,10,loamy
31.0,37.0,21.0,27.24,86.4,6.71,37.31,mungbean,3,sandy
103.0,33.0,25.0,27.1021,55.7497,6.9111,139.5013,coffee,6,laterite
3.0,78.0,18.0,20.2137,68.6526,6.8871,50.8973,lentil,10,loamy
88.0,35.0,40.0,23.58,83.59,5.85,291.3,rice,7,clay
135.0,43.0,16.0,23.4799,81.7305,6.7204,86.7629,cotton,5,black
24.0,56.0,85.0,18.2,17.41,6.55,80.64,chickpea,10,sandy
32.2874,56.431,21.2874,27.5545,87.8882,6.7363,58.0383,mungbean,3,sandy
30.7469,20.0633,30.0,32.3808,53.9171,6.1349,91.8461,mango,2,loamy
75.0,36.0,44.0,23.2808,74.2761,6.6133,153.7447,jute,6,alluvial
8.0,23.0,44.0,18.47,89.69,7.13,108.48,pomegranate,2,sandy
115.0,12.0,52.0,27.51,94.96,6.69,21.02,muskmelon,2,sandy
109.0,92.0,159.0,19.08,58.09,8.54,100.23,cotton,5,black
12.0,34.0,28.0,33.3614,45.0224,6.1353,98.816,mango,2,loamy
74.0,2.0,184.0,20.48,65.38,5.15,166.93,barley,10,alluvial
6.2159,8.7841,11.7841,30.7756,90.3386,7.0192,109.2064,orange,7,loamy
89.0,85.0,55.0,26.672,76.4854,6.2754,91.7336,banana,3,clay
37.0,70.0,25.0,19.7314,24.8949,5.8194,84.0635,kidneybeans,10,loamy
109.0,21.0,55.0,24.9005,89.7352,6.7703,57.4494,watermelon,2,sandy
36.0,140.0,198.0,23.34,91.48,6.28,104.43,apple,1,loamy
99.0,50.0,15.0,18.1471,71.0945,5.5733,88.0775,maize,6,alluvial
36.0,67.0,20.0,20.3908,60.4753,6.924,53.3151,lentil,10,loamy
70.9457,44.0272,42.6848,26.6662,78.0749,6.5787,154.5144,jute,6,alluvial
2.0,61.0,20.0,22.14,23.02,5.96,76.64,kidneybeans,10,loamy
16.0,143.0,197.0,22.6171,93.5198,5.904,116.9257,apple,1,loamy
100.0,52.0,19.0,23.4597,82.4478,7.9035,93.5015,cotton,5,black
59.7872,44.9489,5.6468,19.1835,72.9882,5.2392,96.3338,soybean,6,black
31.0673,57.5516,24.5516,28.2072,58.9965,7.7583,36.9324,mothbeans,6,sandy
114.0,28.0,187.0,15.1,30.01,4.78,217.69,rice,7,clay
58.4432,69.5568,82.2272,19.9566,17.1674,7.0904,72.3349,chickpea,10,sandy
27.0,28.0,33.0,15.0,35.31,7.88,59.95,maize,6,alluvial
119.0,30.0,28.0,26.3577,64.5758,6.5052,163.6269,coffee,6,laterite
12.0,63.0,17.0,18.36,19.38,5.72,138.41,kidneybeans,10,loamy
24.0,27.0,9.0,18.8697,93.2492,6.1593,119.3909,orange,7,loamy
38.0,36.0,21.0,28.03,84.88,6.56,36.12,mungbean,3,sandy
21.9667,29.9667,12.0,15.9989,92.4991,6.3568,118.9794,orange,7,loamy
39.0,60.0,15.0,35.0936,30.9869,5.0041,116.9107,pigeonpeas,6,alluvial
26.0,51.0,25.0,28.7649,52.6274,7.7925,55.2161,mothbeans,6,sandy
19.8637,24.3549,18.9389,21.8639,44.4545,6.3252,232.5844,barley,10,alluvial
29.0501,7.7502,41.7502,23.0656,89.7823,6.511,107.1395,pomegranate,2,sandy
8.0,28.0,38.0,23.2259,94.4297,6.8444,105.6918,pomegranate,2,sandy
41.0,3.0,136.0,16.73,82.03,4.99,170.05,cotton,5,black
7.0,40.0,17.0,31.21,40.93,8.53,53.79,mothbeans,6,sandy
114.0,30.0,51.0,29.2491,90.07,6.0692,25.935,muskmelon,2,sandy
11.0,45.0,19.0,28.7001,44.3596,3.828,44.1162,mothbeans,6,sandy
13.1868,23.0,6.0747,23.8692,90.3827,7.3297,102.6505,orange,7,loamy
32.0,12.0,30.0,25.39,98.09,5.58,218.08,coconut,1,sandy
117.0,82.0,35.0,36.31,24.04,8.6,152.68,maize,6,alluvial
100.0,18.0,52.0,26.2008,80.381,6.8786,56.4798,watermelon,2,sandy
98.0,26.0,52.0,27.339,90.6976,6.1501,28.6911,muskmelon,2,sandy
88.8653,16.4776,27.5075,25.3021,68.2428,6.6095,164.6214,coffee,6,laterite
25.0,129.0,195.0,17.9867,81.1771,5.7773,72.3713,grapes,1,loamy
31.5718,25.4282,9.0,10.9338,93.5459,7.7015,102.0278,orange,7,loamy
27.0,56.0,22.0,19.92,20.7,5.83,108.64,kidneybeans,10,loamy
66.5944,97.4463,199.0,30.6762,62.807,6.588,254.6039,sugarcane,2,alluvial
19.6229,19.7542,34.6229,32.6112,51.5892,5.7178,97.9044,mango,2,loamy
16.0,73.0,19.0,18.42,34.81,4.68,163.27,pigeonpeas,6,alluvial
3.0,23.0,30.0,29.7014,95.6575,6.0788,215.1968,coconut,1,sandy
95.0,21.0,47.0,27.9311,93.5616,6.432,20.6613,muskmelon,2,sandy
69.0,66.0,49.0,40.0044,90.1702,6.5271,92.1188,papaya,3,alluvial
126.0792,78.2735,17.3404,21.7278,78.2544,5.9962,204.9661,wheat,10,alluvial
122.0493,76.1585,21.4591,27.6556,46.1372,8.0504,86.0819,barley,10,alluvial
99.0,92.0,47.0,28.128,77.4825,6.3239,103.5045,banana,3,clay
22.4722,73.7056,16.7667,30.0325,64.4159,6.0238,155.762,pigeonpeas,6,alluvial
34.0,6.0,30.0,27.0828,97.0016,5.9483,171.7576,coconut,1,sandy
34.0,11.0,10.0,31.75,94.6,7.36,115.2,orange,7,loamy
78.0,42.0,42.0,20.13,81.6,7.63,262.72,rice,7,clay
76.0,60.0,39.0,20.0454,80.3478,6.7662,208.581,rice,7,clay
0.0,67.0,22.0,29.8211,69.4073,6.5938,51.5646,lentil,10,loamy
71.0,19.0,68.0,25.24,64.48,7.58,279.19,barley,10,alluvial
26.0,80.0,178.0,27.35,75.48,7.41,186.62,cotton,5,black
34.0,47.0,19.0,27.31,85.45,6.57,53.15,mungbean,3,sandy
19.0,57.0,23.0,23.6734,47.288,7.3424,141.1251,pigeonpeas,6,alluvial
107.0,11.0,54.0,28.5905,91.3362,6.094,29.4401,muskmelon,2,sandy
98.0,61.0,159.0,25.47,65.79,5.47,51.55,cotton,5,black
101.0,17.0,55.0,24.3704,87.1289,6.4505,44.6397,watermelon,2,sandy
20.5144,44.4856,19.9425,28.2927,88.4021,7.0198,52.6497,mungbean,3,sandy
127.4972,58.9945,83.5578,25.0418,41.0331,7.2027,108.5857,barley,10,alluvial
90.0,23.0,54.0,28.56,90.46,6.16,27.27,muskmelon,2,sandy
32.0,11.0,31.0,29.5161,92.5649,6.4612,131.2116,coconut,1,sandy
37.7275,14.0563,129.6712,19.7087,72.1978,7.2312,255.1661,wheat,10,alluvial
12.0,67.0,23.0,25.629,63.1491,6.585,45.4968,lentil,10,loamy
8.0,58.0,17.0,28.7512,69.1584,7.2882,35.1519,lentil,10,loamy
20.0,122.0,204.0,11.799,80.8614,6.4888,65.0698,grapes,1,loamy
31.9901,72.9702,80.9602,20.4551,15.3924,5.994,92.6616,chickpea,10,sandy
114.9806,39.8543,138.068,22.0817,46.4281,5.8821,241.0745,wheat,10,alluvial
23.5603,12.7771,95.2229,34.1681,77.8108,4.6991,72.7556,soybean,6,black
36.4196,37.2902,20.0647,26.7543,62.23,9.0965,33.1797,mothbeans,6,sandy
123.9022,85.9485,125.53,19.936,50.7506,7.3411,210.9814,barley,10,alluvial
40.0,136.0,202.0,22.8509,94.5788,5.9384,117.5305,apple,1,loamy
24.0,70.0,21.0,19.1473,45.3734,5.5172,132.7748,pigeonpeas,6,alluvial
78.0,58.0,15.0,25.0093,67.8166,6.5286,62.9136,maize,6,alluvial
54.0,5.0,143.0,19.75,59.76,7.36,90.93,rice,7,clay
0.0,145.0,205.0,21.23,90.1,5.52,113.98,apple,1,loamy
54.0,77.0,85.0,17.1419,17.0662,7.8292,83.7461,chickpea,10,sandy
8.4116,37.8971,31.7942,29.8903,46.8065,4.9374,91.2912,mango,2,loamy
47.0,98.0,12.0,16.49,71.96,5.09,129.11,rice,7,clay
63.0,58.0,47.0,26.8305,90.7538,6.8641,144.6656,papaya,3,alluvial
101.0,70.0,48.0,25.3606,75.0319,6.0127,116.5531,banana,3,clay
39.0,66.8298,53.0,31.0299,92.5334,6.7453,238.4509,papaya,3,alluvial
51.1174,76.3617,7.1736,19.1159,85.6737,7.727,215.9878,soybean,6,black
76.6362,108.8018,51.9538,27.5896,50.9857,5.2156,240.1855,wheat,10,alluvial
80.0,16.0,46.0,25.5,81.4,6.94,48.48,watermelon,2,sandy
5.0,77.0,19.0,31.0856,66.6883,6.2421,175.9303,pigeonpeas,6,alluvial
106.0,21.0,35.0,25.6274,57.0415,7.4285,188.5507,coffee,6,laterite
126.0,50.0,19.0,24.6946,81.7359,6.6287,78.5849,cotton,5,black
7.2563,74.2924,18.5487,25.8768,66.5346,6.201,174.6579,pigeonpeas,6,alluvial
13.0,61.0,22.0,19.4408,63.2777,7.7288,46.8313,lentil,10,loamy
90.0,23.0,54.0,28.5585,90.4577,6.159,27.2659,muskmelon,2,sandy
101.6149,24.3851,53.2298,28.2511,92.204,6.7193,22.7064,muskmelon,2,sandy
32.0,66.0,17.0,34.95,65.27,7.16,70.14,blackgram,6,clay
2.0,79.0,15.0,21.54,65.47,7.51,35.75,lentil,10,loamy
59.0,60.0,84.0,19.0303,18.6673,7.691,94.7099,chickpea,10,sandy
101.0,10.0,47.0,25.54,83.32,6.94,57.57,watermelon,2,sandy
15.0,27.0,28.0,33.804,46.1287,4.5075,90.8255,mango,2,loamy
41.3367,62.1122,15.0,29.0517,64.1899,7.3567,65.0426,blackgram,6,clay
5.0,126.0,197.0,12.8,81.2095,6.4191,67.1016,grapes,1,loamy
92.0,35.0,40.0,22.1793,80.3313,6.3574,200.0883,rice,7,clay
87.0,38.0,152.0,39.48,54.38,6.25,296.16,maize,6,alluvial
28.4385,71.7192,24.0,25.5017,39.9067,6.9912,163.3827,pigeonpeas,6,alluvial
106.0,20.0,51.0,29.7302,90.9701,6.3421,20.4903,muskmelon,2,sandy
84.0,36.0,28.0,26.74,55.55,6.12,140.63,coffee,6,laterite
54.0,77.0,85.0,17.14,17.07,7.83,83.75,chickpea,10,sandy
